50,0.944973544973545
51,0.9470899470899471
52,0.946031746031746
53,0.946031746031746
54,0.946031746031746
55,0.946031746031746
56,0.944973544973545
57,0.944973544973545
58,0.9428571428571428
59,0.9428571428571428
60,0.9417989417989417
61,0.9407407407407408
62,0.9439153439153439
63,0.9396825396825397
64,0.9439153439153439
65,0.9439153439153439
66,0.9396825396825397
67,0.9407407407407408
68,0.9396825396825397
69,0.9407407407407408
70,0.9396825396825397
71,0.9386243386243386
72,0.9386243386243386
73,0.9354497354497354
74,0.9354497354497354
75,0.9365079365079365
76,0.9354497354497354
77,0.9354497354497354
78,0.9354497354497354
79,0.9333333333333333
80,0.9333333333333333
81,0.9333333333333333
82,0.9322751322751323
83,0.9322751322751323
84,0.9322751322751323
85,0.9301587301587302
86,0.9322751322751323
87,0.9312169312169312
88,0.9301587301587302
89,0.9312169312169312
90,0.9301587301587302
91,0.9291005291005291
92,0.9291005291005291
93,0.926984126984127
94,0.928042328042328
95,0.926984126984127
96,0.9259259259259259
97,0.928042328042328
98,0.926984126984127
99,0.926984126984127
100,0.926984126984127
101,0.9259259259259259
102,0.9259259259259259
103,0.9238095238095239
104,0.9216931216931217
105,0.9238095238095239
106,0.9216931216931217
107,0.9227513227513228
108,0.9216931216931217
109,0.9216931216931217
110,0.9195767195767196
111,0.9195767195767196
112,0.9185185185185185
113,0.9206349206349206
114,0.9195767195767196
115,0.9195767195767196
116,0.9195767195767196
117,0.9174603174603174
118,0.9185185185185185
119,0.9153439153439153
120,0.9195767195767196
121,0.9185185185185185
122,0.9174603174603174
123,0.9174603174603174
124,0.9174603174603174
125,0.9164021164021164
126,0.9153439153439153
127,0.9153439153439153
128,0.9153439153439153
129,0.9142857142857143
130,0.9174603174603174
131,0.9164021164021164
132,0.9174603174603174
133,0.9153439153439153
134,0.9164021164021164
135,0.9153439153439153
136,0.9164021164021164
137,0.9174603174603174
138,0.9174603174603174
139,0.9164021164021164
140,0.9164021164021164
141,0.9164021164021164
142,0.9174603174603174
143,0.9132275132275133
144,0.9164021164021164
145,0.9142857142857143
146,0.9142857142857143
147,0.9121693121693122
148,0.9132275132275133
149,0.9121693121693122
150,0.9111111111111111
151,0.9111111111111111
152,0.9121693121693122
153,0.91005291005291
154,0.9121693121693122
155,0.91005291005291
156,0.908994708994709
157,0.908994708994709
158,0.9079365079365079
159,0.9058201058201059
160,0.908994708994709
161,0.908994708994709
162,0.9079365079365079
163,0.9068783068783068
164,0.908994708994709
165,0.9068783068783068
166,0.91005291005291
167,0.9111111111111111
168,0.908994708994709
169,0.9111111111111111
170,0.91005291005291
171,0.9068783068783068
172,0.9047619047619048
173,0.9079365079365079
174,0.9058201058201059
175,0.9079365079365079
176,0.9068783068783068
177,0.9068783068783068
178,0.9058201058201059
179,0.9058201058201059
180,0.9037037037037037
181,0.9037037037037037
182,0.9047619047619048
183,0.9047619047619048
184,0.9037037037037037
185,0.9058201058201059
186,0.9068783068783068
187,0.9037037037037037
188,0.9047619047619048
189,0.9026455026455027
190,0.9047619047619048
191,0.9026455026455027
192,0.9015873015873016
193,0.9005291005291005
194,0.9015873015873016
195,0.9015873015873016
196,0.9026455026455027
197,0.9015873015873016
198,0.9005291005291005
199,0.9026455026455027
200,0.9026455026455027
201,0.9026455026455027
202,0.9047619047619048
203,0.9005291005291005
204,0.9015873015873016
205,0.9015873015873016
206,0.9026455026455027
207,0.8994708994708994
208,0.8994708994708994
209,0.8984126984126984
210,0.8973544973544973
211,0.8973544973544973
212,0.8984126984126984
213,0.8962962962962963
214,0.8962962962962963
215,0.8941798941798942
216,0.8931216931216931
217,0.8931216931216931
218,0.8931216931216931
219,0.8952380952380953
220,0.891005291005291
221,0.8931216931216931
222,0.8920634920634921
223,0.8931216931216931
224,0.8952380952380953
225,0.8920634920634921
226,0.8931216931216931
227,0.8931216931216931
228,0.8920634920634921
229,0.891005291005291
